filename,title,authors,series,url,Category
9780063070981.jpg,Bizcocho y las llamitas,"Alyssa Satin Capucilli, Pat Schories, Isabel C. Mendoza",,https://harpercollins.com/products/bizcocho-y-las-llamitas-alyssa-satin-capucilli,Beginning Readers
9780062221278_360dbbbd-a019-4664-a07c-8bcb31e39797.jpg,Amelia Bedelia Tries Her Luck,"Herman Parish, Lynne Avril",,https://harpercollins.com/products/amelia-bedelia-tries-her-luck-herman-parish,Beginning Readers
9780060537173.jpg,It's Snowing! It's Snowing!,"Jack Prelutsky, Yossi Abolafia",,https://harpercollins.com/products/its-snowing-its-snowing-jack-prelutsky,Beginning Readers
9780060573935_4e40ceb8-dd2c-41b9-925b-ab59247a6d19.jpg,The Berenstain Bears Go Out to Eat,"Jan Berenstain, Mike Berenstain",,https://harpercollins.com/products/the-berenstain-bears-go-out-to-eat-jan-berenstainmike-berenstain,Beginning Readers
9780062246004_d5962a4c-8ee2-4887-9872-dc567e985aca.jpg,Pinkalicious and the Sick Day,Victoria Kann,,https://harpercollins.com/products/pinkalicious-and-the-sick-day-victoria-kann,Beginning Readers
9780062350336.jpg,The Berenstain Bears Play Football!,Mike Berenstain,,https://harpercollins.com/products/the-berenstain-bears-play-football-mike-berenstain,Beginning Readers
9780618378371_f0ad004f-f709-4fe8-82ba-53af2c2cd533.jpg,"Owen Foote, Money Man","Stephanie Greene, Martha Weston",,https://harpercollins.com/products/owen-foote-money-man-stephanie-greene,Beginning Readers
9780544106659.jpg,Iris and Walter and the Field Trip,"Elissa Haden Guest, Christine Davenier",,https://harpercollins.com/products/iris-and-walter-and-the-field-trip-elissa-haden-guest,Beginning Readers
9780063006607_b8461285-264d-4507-bc89-52d8c0bfdba6.jpg,S.O.S.: Society of Substitutes #5: Frenemies,"Alan Katz, Alex Lopez",S.O.S.,https://harpercollins.com/products/sos-society-of-substitutes-5-frenemies-alan-katz,Beginning Readers
9780064441520.jpg,Buzby,"Julia Hoban, John Himmelman",,https://harpercollins.com/products/buzby-julia-hoban,Beginning Readers
9780062367433_3bf59030-d9d7-4d77-9a65-c28cfb33636b.jpg,My Weird School: Talent Show Mix-Up,"Dan Gutman, Jim Paillot",My Weird School,https://harpercollins.com/products/my-weird-school-talent-show-mix-up-dan-gutman,Beginning Readers
9780061177491_fb2c3433-ff31-48bf-9e4a-67b19eaace4c.jpg,Biscuit Meets the Class Pet,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-meets-the-class-pet-alyssa-satin-capucilli,Beginning Readers
9780062245946.jpg,Pinkalicious: Cherry Blossom,Victoria Kann,Pinkalicious,https://harpercollins.com/products/pinkalicious-cherry-blossom-victoria-kann,Beginning Readers
9780618434770_1b635012-6b29-4fa0-9520-09f5f28c3fab.jpg,One Green Apple,"Eve Bunting, Ted Lewin",,https://harpercollins.com/products/one-green-apple-eve-bunting,Beginning Readers
9780063256446.jpg,"Lyle, Lyle, Crocodile: Meet Lyle",Bernard Waber,"Lyle, Lyle, Crocodile",https://harpercollins.com/products/lyle-lyle-crocodile-meet-lyle-bernard-waber,Beginning Readers
9780062432223_4c63c941-1511-4827-9c22-3f83390b6432.jpg,Ranger Rick: I Wish I Was a Monarch Butterfly,Jennifer Bové,Ranger Rick,https://harpercollins.com/products/ranger-rick-i-wish-i-was-a-monarch-butterfly-jennifer-bove,Beginning Readers
9780062840530_d6f4b44a-c8a5-43da-8ee0-fe411c64a86e.jpg,Pinkalicious: Happy Birthday!,Victoria Kann,Pinkalicious,https://harpercollins.com/products/pinkalicious-happy-birthday-victoria-kann,Beginning Readers
9780060835514_40ab4cb6-049a-4863-a23d-a760dfc4dcfc.jpg,Little Critter: The Fall Festival,Mercer Mayer,Little Critter,https://harpercollins.com/products/little-critter-the-fall-festival-mercer-mayer,Beginning Readers
9780063037519_34558c64-2f8b-41ea-8564-44baddf20a07.jpg,My Little Pony: Izzy Comes Home,Hasbro,My Little Pony,https://harpercollins.com/products/my-little-pony-izzy-comes-home-hasbro,Beginning Readers
9780060537746.jpg,The Littlest Leaguer,Syd Hoff,,https://harpercollins.com/products/the-littlest-leaguer-syd-hoff,Beginning Readers
9780062353214_efac9b81-da62-4d37-8319-cece5b37d309.jpg,"Duck, Duck, Dinosaur: Spring Smiles","Kallie George, Oriol Vidal","Duck, Duck, Dinosaur",https://harpercollins.com/products/duck-duck-dinosaur-spring-smiles-kallie-george,Beginning Readers
9780063289642_d10ca7d1-6ae0-4ed4-a14c-3cc951e8bf6a.jpg,Friendbots: Blink and Block Build a Fort,Vicky Fang,Friendbots,https://harpercollins.com/products/friendbots-blink-and-block-build-a-fort-vicky-fang,Beginning Readers
9780062334305_9a45f568-9c0a-42a8-80cd-83c9a06f1dd5.jpg,Amelia Bedelia Takes the Cake,"Herman Parish, Lynne Avril",,https://harpercollins.com/products/amelia-bedelia-takes-the-cake-herman-parish,Beginning Readers
9780152063979_7097d625-e1b8-41fa-9f2f-3ac14e90066c.jpg,The Sun Is My Favorite Star,Frank Asch,,https://harpercollins.com/products/the-sun-is-my-favorite-star-frank-asch-1,Beginning Readers
9780152063979_7097d625-e1b8-41fa-9f2f-3ac14e90066c.jpg,The Sun Is My Favorite Star,Frank Asch,,https://harpercollins.com/products/the-sun-is-my-favorite-star-frank-asch-1,Beginning Readers
9780152063979_ff3986ef-e129-498a-b102-9c732ebeef6e.jpg,The Sun Is My Favorite Star,Frank Asch,,https://harpercollins.com/products/the-sun-is-my-favorite-star-frank-asch,Beginning Readers
9780152063979_ff3986ef-e129-498a-b102-9c732ebeef6e.jpg,The Sun Is My Favorite Star,Frank Asch,,https://harpercollins.com/products/the-sun-is-my-favorite-star-frank-asch,Beginning Readers
9780694011674.jpg,Trains Board Book,Byron Barton,,https://harpercollins.com/products/trains-board-book-byron-barton,Beginning Readers
9780688045876_de30ad9c-57b8-4e3d-a943-cef24571d96d.jpg,The Jacket I Wear in the Snow,"Shirley Neitzel, Nancy Winslow Parker",,https://harpercollins.com/products/the-jacket-i-wear-in-the-snow-shirley-neitzel,Beginning Readers
9780060835538_b9ea7375-819e-435b-be4c-d1eb792b02b5.jpg,Little Critter: Going to the Sea Park,Mercer Mayer,Little Critter,https://harpercollins.com/products/little-critter-going-to-the-sea-park-mercer-mayer,Beginning Readers
9780064441001_dfd01d5e-beab-4d73-aa73-413605fe6e1f.jpg,The Long Way to a New Land,Joan Sandin,,https://harpercollins.com/products/the-long-way-to-a-new-land-joan-sandin,Beginning Readers
9780063050297.jpg,Warriors: A Starless Clan #4: Thunder,Erin Hunter,Warriors,https://harpercollins.com/products/warriors-a-starless-clan-4-thunder-erin-hunter,Middle Grade Readers
9780063440944_923c7537-e189-41d8-8fdc-f48d131353b0.jpg,Amazing Facts: Kamala Harris,"Clive Gifford, Nathan Daniels",Amazing Facts,https://harpercollins.com/products/amazing-facts-kamala-harris-clive-gifford,Middle Grade Readers
9780063389625.jpg,Still Sal,Kevin Henkes,,https://harpercollins.com/products/still-sal-kevin-henkes,Middle Grade Readers
9780063008946.jpg,Ruby Lost and Found,Christina Li,,https://harpercollins.com/products/ruby-lost-and-found-christina-li,Middle Grade Readers
9780062836557_06466e94-c2ca-4d61-ab09-0925252be18c.jpg,Paddington in Peru: The Junior Novel,Annie Wilson,Paddington in Peru,https://harpercollins.com/products/paddington-in-peru-the-junior-novel-annie-wilson,Middle Grade Readers
9780063247161.jpg,Knots,Colleen Frakes,,https://harpercollins.com/products/knots-colleen-frakes,Middle Grade Readers
9780063432451_073c9221-53c8-4612-9024-927d171bbd9e.jpg,Lightfall 3-Book Box Set,Tim Probert,,https://harpercollins.com/products/lightfall-3-book-box-set-tim-probert,Middle Grade Readers
9780063309197.jpg,The Vanderbeekers Ever After,Karina Yan Glaser,,https://harpercollins.com/products/the-vanderbeekers-ever-after-karina-yan-glaser,Middle Grade Readers
9780063229310.jpg,The Hill: Inside the Secret World of the U.S. Capitol,Kate Andersen Brower,The Hill,https://harpercollins.com/products/the-hill-inside-the-secret-world-of-the-us-capitol-kate-andersen-brower,Middle Grade Readers
9780063256408.jpg,"Let's Go, Coco!",Coco Fox,,https://harpercollins.com/products/lets-go-coco-coco-fox,Middle Grade Readers
9780062963826.jpg,Amazing Grapes,Jules Feiffer,,https://harpercollins.com/products/amazing-grapes-jules-feiffer,Middle Grade Readers
9780063271470_2f13b97f-c231-41a7-bc80-2e0853d72935.jpg,Urban Coyotes,"Mary Kay Carson, Tom Uhlman",,https://harpercollins.com/products/urban-coyotes-mary-kay-carson,Middle Grade Readers
9780062956705_dcc801a9-20ea-4867-a40c-f98ae093e0eb.jpg,A Strange Thing Happened in Cherry Hall,Jasmine Warga,,https://harpercollins.com/products/a-strange-thing-happened-in-cherry-hall-jasmine-warga,Middle Grade Readers
9780063283947_a569d7d8-c6b7-47ab-af9a-908b72998582.jpg,Tales from Cabin 23: Night of the Living Head,Hanna Alkaf,Tales from Cabin 23,https://harpercollins.com/products/tales-from-cabin-23-night-of-the-living-head-hanna-alkaf,Middle Grade Readers
9780063346291.jpg,Gracie Under the Waves,Linda Sue Park,,https://harpercollins.com/products/gracie-under-the-waves-linda-sue-park,Middle Grade Readers
9780063089822.jpg,Mysteries of Trash and Treasure: The Ghostly Photos,Margaret Peterson Haddix,Mysteries of Trash and Treasure,https://harpercollins.com/products/mysteries-of-trash-and-treasure-the-ghostly-photos-margaret-peterson-haddix,Middle Grade Readers
9780062366603_1384d79d-0499-40f9-9d98-9a556c2e9e98.jpg,"Otter: Hello, Sea Friends!",Sam Garton,Otter,https://harpercollins.com/products/otter-hello-sea-friends-sam-garton,Beginning Readers
9780062095091_01f4570c-f1f6-40c9-833a-88dc743e2bf1.jpg,"Amelia Bedelia, Cub Reporter","Herman Parish, Lynn Sweat",,https://harpercollins.com/products/amelia-bedelia-cub-reporter-herman-parish,Beginning Readers
9780152050900_53291162-7f67-4e3f-9bd3-490ff66f3144.jpg,Try Your Best,"Robert McKissack, Joe Cepeda",,https://harpercollins.com/products/try-your-best-robert-mckissack,Beginning Readers
9780060583514.jpg,The Berenstain Bears Down on the Farm,"Jan Berenstain, Stan Berenstain",,https://harpercollins.com/products/the-berenstain-bears-down-on-the-farm-jan-berenstainstan-berenstain,Beginning Readers
9780064441711.jpg,"Thank You, Amelia Bedelia","Peggy Parish, Barbara Siebel Thomas",,https://harpercollins.com/products/thank-you-amelia-bedelia-peggy-parish,Beginning Readers
9780544800328_af42d3ed-5e02-4c11-bf4f-85bcfedc4e7c.jpg,Curious George Subway Train Adventure (CGTV Reader),H. A. Rey,,https://harpercollins.com/products/curious-george-subway-train-adventure-cgtv-reader-h-a-rey,Beginning Readers
9780544133303.jpg,Petal and Poppy and the Penguin,"Lisa Clough, Ed Briant",,https://harpercollins.com/products/petal-and-poppy-and-the-penguin-lisa-clough,Beginning Readers
9780062086211_2655c7ed-e023-4775-bf71-1460c0d61213.jpg,Dixie and the Big Bully,"Grace Gilman, Sarah McConnell",,https://harpercollins.com/products/dixie-and-the-big-bully-grace-gilman,Beginning Readers
9780064441490_ac756e82-82da-4102-9da3-e93c01e80029.jpg,Arthur's Great Big Valentine,Lillian Hoban,,https://harpercollins.com/products/arthurs-great-big-valentine-lillian-hoban,Beginning Readers
9780060741662.jpg,Biscuit Visits the Big City,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-visits-the-big-city-alyssa-satin-capucilli,Beginning Readers
9780062984876.jpg,Amelia Bedelia's First Day of School Holiday,"Herman Parish, Lynne Avril",,https://harpercollins.com/products/amelia-bedelias-first-day-of-school-holiday-herman-parish,Beginning Readers
9780152048648_acfbee36-eab4-433a-9dab-3516144e7223.jpg,Lost!,"Alex Moran, Daniel Moreton",,https://harpercollins.com/products/lost-alex-moran,Beginning Readers
9780358561873.jpg,Snail and Worm All Day,Tina Ku00fcgler,,https://harpercollins.com/products/snail-and-worm-all-day-tina-kugler,Beginning Readers
9780063056183_b8aca9d7-cae7-4bd6-a398-723ebdb8ac71.jpg,"Hello, Ninja. Goodbye, Tooth!","N. D. Wilson, Forrest Dickison",,https://harpercollins.com/products/hello-ninja-goodbye-tooth-n-d-wilson,Beginning Readers
9780060741068_461b40e3-de57-4700-a871-da9d96ee631b.jpg,Frog and Toad Are Friends Book and CD,Arnold Lobel,,https://harpercollins.com/products/frog-and-toad-are-friends-book-and-cd-arnold-lobel,Beginning Readers
9780061255410_d5fe5915-34b8-4241-9429-3b908a67f149.jpg,Pony Scouts: Back in the Saddle,"Catherine Hapka, Anne Kennedy",Pony Scouts,https://harpercollins.com/products/pony-scouts-back-in-the-saddle-catherine-hapka,Beginning Readers
9780063096011.jpg,Pete the Cat and the Wright Brothers,"James Dean, Kimberly Dean",Pete the Cat,https://harpercollins.com/products/pete-the-cat-and-the-wright-brothers-james-deankimberly-dean,Beginning Readers
9780061432040_e2c2363a-4000-4494-9577-ea8561534d9d.jpg,Biscuit 12-Book Phonics Fun!,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-12-book-phonics-fun-alyssa-satin-capucilli-1,Beginning Readers
9780061432040_e2c2363a-4000-4494-9577-ea8561534d9d.jpg,Biscuit 12-Book Phonics Fun!,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-12-book-phonics-fun-alyssa-satin-capucilli-1,Beginning Readers
9780061432040.jpg,Biscuit 12-Book Phonics Fun!,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-12-book-phonics-fun-alyssa-satin-capucilli,Beginning Readers
9780061432040.jpg,Biscuit 12-Book Phonics Fun!,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-12-book-phonics-fun-alyssa-satin-capucilli,Beginning Readers
9780062410528_121094a0-7582-438e-afc9-b49ff1cb6416.jpg,Danny and the Dinosaur: The Big Sneeze,Syd Hoff,Danny and the Dinosaur,https://harpercollins.com/products/danny-and-the-dinosaur-the-big-sneeze-syd-hoff,Beginning Readers
9780061255380.jpg,Pony Scouts: Really Riding!,"Catherine Hapka, Anne Kennedy",Pony Scouts,https://harpercollins.com/products/pony-scouts-really-riding-catherine-hapka,Beginning Readers
9780060094584.jpg,Biscuit Wins a Prize,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-wins-a-prize-alyssa-satin-capucilli,Beginning Readers
9780060835439.jpg,Little Critter: Snowball Soup,Mercer Mayer,Little Critter,https://harpercollins.com/products/little-critter-snowball-soup-mercer-mayer,Beginning Readers
9780060537111_3cf97e79-7b4a-4b93-b564-6eafb5206090.jpg,It's Thanksgiving!,"Jack Prelutsky, Marylin Hafner",,https://harpercollins.com/products/its-thanksgiving-jack-prelutsky,Beginning Readers
9780063067851_245ea470-00b9-444a-a278-c0e557a40dec.jpg,Tiny Tales: A Feast for Friends,Steph Waldo,Tiny Tales,https://harpercollins.com/products/tiny-tales-a-feast-for-friends-steph-waldo,Beginning Readers
9780062430670_c8019b7b-401c-41e4-bfdc-7a851d182eda.jpg,Paddington and the Magic Trick,"Michael Bond, R. W. Alley",,https://harpercollins.com/products/paddington-and-the-magic-trick-michael-bond,Beginning Readers
9780062431615.jpg,Sketty and Meatball,"Sarah Weeks, Alex Willmore",,https://harpercollins.com/products/sketty-and-meatball-sarah-weeks,Beginning Readers
9780064443098.jpg,Amelia Bedelia 4 Mayor,"Herman Parish, Lynn Sweat",,https://harpercollins.com/products/amelia-bedelia-4-mayor-herman-parish,Beginning Readers
9780062436146.jpg,Biscuit and the Big Parade!,"Alyssa Satin Capucilli, Pat Schories",Biscuit,https://harpercollins.com/products/biscuit-and-the-big-parade-alyssa-satin-capucilli,Beginning Readers
9780062334244.jpg,Amelia Bedelia Is for the Birds,"Herman Parish, Lynne Avril",,https://harpercollins.com/products/amelia-bedelia-is-for-the-birds-herman-parish,Beginning Readers
9780060511111_b45d20dd-e50e-4c70-9adf-06c6f714cd40.jpg,Amelia Bedelia Helps Out,"Peggy Parish, Lynn Sweat",,https://harpercollins.com/products/amelia-bedelia-helps-out-peggy-parish,Beginning Readers
9780062187826.jpg,Pinkalicious: Fairy House,Victoria Kann,Pinkalicious,https://harpercollins.com/products/pinkalicious-fairy-house-victoria-kann,Beginning Readers
9780064421737_3f16a518-b231-419c-abbf-6f9f3901fe68.jpg,"Stanley, Flat Again!","Jeff Brown, Macky Pamintuan",,https://harpercollins.com/products/stanley-flat-again-jeff-brownjeff-brown,Picture Books
9780064421744_950a3cb3-9898-46b0-aff0-771767cf2c89.jpg,Stanley in Space,"Jeff Brown, Macky Pamintuan",,https://harpercollins.com/products/stanley-in-space-jeff-brownjeff-brown,Picture Books
9780064440080_2a349436-65f2-4090-97e6-f2452f9c06b1.jpg,Harry and the Lady Next Door,"Gene Zion, Margaret Bloy Graham",,https://harpercollins.com/products/harry-and-the-lady-next-door-gene-ziongene-zion,Beginning Readers
9780064440080_2a349436-65f2-4090-97e6-f2452f9c06b1.jpg,Harry and the Lady Next Door,"Gene Zion, Margaret Bloy Graham",,https://harpercollins.com/products/harry-and-the-lady-next-door-gene-ziongene-zion,Picture Books
9780064440080_2a349436-65f2-4090-97e6-f2452f9c06b1.jpg,Harry and the Lady Next Door,"Gene Zion, Margaret Bloy Graham",,https://harpercollins.com/products/harry-and-the-lady-next-door-gene-ziongene-zion,Beginning Readers
9780061474538_b5c50f7f-b853-4f01-a8b1-5024c0903002.jpg,Caps for Sale Board Book,Esphyr Slobodkina,,https://harpercollins.com/products/caps-for-sale-board-book-esphyr-slobodkinaesphyr-slobodkina,Board Books
9780061474538_b5c50f7f-b853-4f01-a8b1-5024c0903002.jpg,Caps for Sale Board Book,Esphyr Slobodkina,,https://harpercollins.com/products/caps-for-sale-board-book-esphyr-slobodkinaesphyr-slobodkina,Picture Books
9780061344992_7a24a492-21aa-4693-95e2-71f986725066.jpg,"Merry Christmas, Mouse!","Laura Numeroff, Felicia Bond",,https://harpercollins.com/products/merry-christmas-mouse-laura-numerofflaura-numeroff,Board Books
9780061344992_7a24a492-21aa-4693-95e2-71f986725066.jpg,"Merry Christmas, Mouse!","Laura Numeroff, Felicia Bond",,https://harpercollins.com/products/merry-christmas-mouse-laura-numerofflaura-numeroff,Picture Books
9780547299631_2fd5e9d4-dabf-46be-bd55-f094c259f974.jpg,Jorge el curioso visita el acuario/Curious George at the Aquarium,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-visita-el-acuariocurious-george-at-the-aquarium-h-a-rey,Picture Books
9780694012701_cd07a4d9-fbc6-4449-9502-47a74d7f4819.jpg,The Best Mouse Cookie Board Book,"Laura Numeroff, Felicia Bond",,https://harpercollins.com/products/the-best-mouse-cookie-board-book-laura-numerofflaura-numeroff,Board Books
9780694012701_cd07a4d9-fbc6-4449-9502-47a74d7f4819.jpg,The Best Mouse Cookie Board Book,"Laura Numeroff, Felicia Bond",,https://harpercollins.com/products/the-best-mouse-cookie-board-book-laura-numerofflaura-numeroff,Picture Books
9780062993441_f5e4e7ab-8de3-4cf8-ad1b-f0285acb6936.jpg,"Little Miss, Big Sis Board Book","Amy Krouse Rosenthal, Peter H. Reynolds",,https://harpercollins.com/products/little-miss-big-sis-board-book-amy-krouse-rosenthal-1,Picture Books
9780688040451_86d8df27-3cda-4a54-9dba-094161759194.jpg,Mufaro's Beautiful Daughters,John Steptoe,,https://harpercollins.com/products/mufaros-beautiful-daughters-john-steptoejohn-steptoe,Picture Books
9780064440011_51640700-7dc9-43e6-b480-aa0e73029229.jpg,A Bargain for Frances,"Russell Hoban, Lillian Hoban",,https://harpercollins.com/products/a-bargain-for-frances-russell-hobanrussell-hoban,Beginning Readers
9780064440011_51640700-7dc9-43e6-b480-aa0e73029229.jpg,A Bargain for Frances,"Russell Hoban, Lillian Hoban",,https://harpercollins.com/products/a-bargain-for-frances-russell-hobanrussell-hoban,Beginning Readers
9780064440011_51640700-7dc9-43e6-b480-aa0e73029229.jpg,A Bargain for Frances,"Russell Hoban, Lillian Hoban",,https://harpercollins.com/products/a-bargain-for-frances-russell-hobanrussell-hoban,Picture Books
9780064432108_98f68fcb-6ec4-498c-9e6a-bd8dce6eeb01.jpg,The Carrot Seed: 75th Anniversary,Ruth Krauss,The Carrot Seed,https://harpercollins.com/products/the-carrot-seed-75th-anniversary-ruth-kraussruth-kraussruth-krauss,Board Books
9780064432108_98f68fcb-6ec4-498c-9e6a-bd8dce6eeb01.jpg,The Carrot Seed: 75th Anniversary,Ruth Krauss,The Carrot Seed,https://harpercollins.com/products/the-carrot-seed-75th-anniversary-ruth-kraussruth-kraussruth-krauss,Picture Books
9780694004928_14027fb9-7592-4da1-84c3-e92d99032c51.jpg,The Carrot Seed Board Book: 75th Anniversary,"Ruth Krauss, Crockett Johnson",The Carrot Seed Board Book,https://harpercollins.com/products/the-carrot-seed-board-book-75th-anniversary-ruth-kraussruth-krauss,Board Books
9780694004928_14027fb9-7592-4da1-84c3-e92d99032c51.jpg,The Carrot Seed Board Book: 75th Anniversary,"Ruth Krauss, Crockett Johnson",The Carrot Seed Board Book,https://harpercollins.com/products/the-carrot-seed-board-book-75th-anniversary-ruth-kraussruth-krauss,Picture Books
9780688099336_ff4f1cdd-b360-4a14-85ed-5d3728b5dcaf.jpg,How Much Is a Million?,"David M. Schwartz, Steven Kellogg",,https://harpercollins.com/products/how-much-is-a-million-david-m-schwartzdavid-m-schwartz,Picture Books
9780060207489_caea8d57-d108-4110-af86-bb0f5fac40c7.jpg,Big Red Barn,"Margaret Wise Brown, Felicia Bond",,https://harpercollins.com/products/big-red-barn-margaret-wise-brownmargaret-wise-brown,Board Books
9780060207489_caea8d57-d108-4110-af86-bb0f5fac40c7.jpg,Big Red Barn,"Margaret Wise Brown, Felicia Bond",,https://harpercollins.com/products/big-red-barn-margaret-wise-brownmargaret-wise-brown,Picture Books
9780064442312_65ed053a-f428-479d-ba07-0cd57cfc01c8.jpg,"Go Away, Dog","Joan L. Nodset, Paul Meisel",,https://harpercollins.com/products/go-away-dog-joan-l-nodsetjoan-l-nodset,Beginning Readers
9780064442312_65ed053a-f428-479d-ba07-0cd57cfc01c8.jpg,"Go Away, Dog","Joan L. Nodset, Paul Meisel",,https://harpercollins.com/products/go-away-dog-joan-l-nodsetjoan-l-nodset,Beginning Readers
9780064442312_65ed053a-f428-479d-ba07-0cd57cfc01c8.jpg,"Go Away, Dog","Joan L. Nodset, Paul Meisel",,https://harpercollins.com/products/go-away-dog-joan-l-nodsetjoan-l-nodset,Picture Books
9780060776398_e4d2a951-f070-425f-9dab-3ff8bbb595d6.jpg,Pinkalicious,Victoria Kann,,https://harpercollins.com/products/pinkalicious-victoria-kannvictoria-kannelizabeth-kannelizabeth-kann,Picture Books
9780063049444.jpg,Friendbots #1: Blink and Block Make a Wish,Vicky Fang,Friendbots #1,https://harpercollins.com/products/friendbots-1-blink-and-block-make-a-wish-vicky-fang,Beginning Readers
9780063049444.jpg,Friendbots: Blink and Block Make a Wish,Vicky Fang,Friendbots,https://harpercollins.com/products/friendbots-blink-and-block-make-a-wish-vicky-fang,Beginning Readers
9780060267001_4120005e-8e63-4597-b95d-366082c4a002.jpg,"Play Ball, Amelia Bedelia","Peggy Parish, Wallace Tripp",,https://harpercollins.com/products/play-ball-amelia-bedelia-peggy-parish,Beginning Readers
9780062367471.jpg,My Weird School: Class Pet Mess!,"Dan Gutman, Jim Paillot",My Weird School,https://harpercollins.com/products/my-weird-school-class-pet-mess-dan-gutman,Beginning Readers
9780064442572_eba4ea0a-a127-4029-830b-beffe0d13841.jpg,Detective Dinosaur Lost and Found,"James Skofield, R. W. Alley",,https://harpercollins.com/products/detective-dinosaur-lost-and-found-james-skofield,Beginning Readers
9780060511166.jpg,Amelia Bedelia's Family Album,"Peggy Parish, Lynn Sweat",,https://harpercollins.com/products/amelia-bedelias-family-album-peggy-parish,Beginning Readers
9780544456068.jpg,Birthday Mice!,"Bethany Roberts, Doug Cushman",,https://harpercollins.com/products/birthday-mice-bethany-roberts,Beginning Readers
9780061363115.jpg,Tick Tock Clock,"Margery Cuyler, Robert Neubecker",,https://harpercollins.com/products/tick-tock-clock-margery-cuyler,Beginning Readers
9780064442350_5cb31838-56fc-44a4-b777-b98b1162bc12.jpg,Detective Dinosaur,"James Skofield, R. W. Alley",,https://harpercollins.com/products/detective-dinosaur-james-skofield,Beginning Readers
9781328740601.jpg,Mr. Putter & Tabby Hit the Slope,"Cynthia Rylant, Arthur Howard",,https://harpercollins.com/products/mr-putter-tabby-hit-the-slope-cynthia-rylant,Beginning Readers
9780060099206_28d164ed-040c-43f5-820c-af40a996aa81.jpg,Big Max and the Mystery of the Missing Giraffe,"Kin Platt, Lynne Cravath",,https://harpercollins.com/products/big-max-and-the-mystery-of-the-missing-giraffe-kin-platt,Beginning Readers
9780062883018_c18bc245-6e7d-4796-8082-e60494398bec.jpg,Amelia Bedelia Storybook Favorites,"Herman Parish, Lynne Avril",,https://harpercollins.com/products/amelia-bedelia-storybook-favorites-herman-parish,Beginning Readers
9780060544553_98286e9f-96b3-450f-9a8c-490088546431.jpg,Amazing Dolphins!,Sarah L. Thomson,,https://harpercollins.com/products/amazing-dolphins-sarah-l-thomson,Beginning Readers
9780062187918_37e25248-3c58-4d22-b91f-cb3d7845b40d.jpg,Pinkalicious: The Royal Tea Party,Victoria Kann,Pinkalicious,https://harpercollins.com/products/pinkalicious-the-royal-tea-party-victoria-kann,Beginning Readers
9780061702266.jpg,"Mittens, Where Is Max?","Lola M. Schaefer, Susan Kathleen Hartung",,https://harpercollins.com/products/mittens-where-is-max-lola-m-schaefer,Beginning Readers
9780547238302.jpg,Curious George Piñata Party/Jorge el curioso y la piñata,H. A. Rey,,https://harpercollins.com/products/curious-george-pinata-partyjorge-el-curioso-y-la-pinata-h-a-rey,Beginning Readers
9780547238302_0c43ab5f-b55f-4967-95ba-846ca842cccf.jpg,Jorge El Curioso Y La Pinata / Curious George Pinata Party Bilingual,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-y-la-pinata-curious-george-pinata-party-bilingual-h-a-rey,Beginning Readers
9780547238302_0c43ab5f-b55f-4967-95ba-846ca842cccf.jpg,Jorge El Curioso Y La Pinata / Curious George Pinata Party Bilingual,H. A. Rey,,https://harpercollins.com/products/jorge-el-curioso-y-la-pinata-curious-george-pinata-party-bilingual-h-a-rey,Picture Books
9780544104969_206dfef6-c84d-4e3a-bb57-0c7d0fce4783.jpg,Mr. Putter & Tabby Dance the Dance,"Cynthia Rylant, Arthur Howard",,https://harpercollins.com/products/mr-putter-tabby-dance-the-dance-cynthia-rylant,Beginning Readers
9780064440431.jpg,Dolphin,"Robert A. Morris, Mamoru Funai",,https://harpercollins.com/products/dolphin-robert-a-morris,Beginning Readers
9780060530587.jpg,Beyond the Dinosaurs,"Charlotte Lewis Brown, Phil Wilson",,https://harpercollins.com/products/beyond-the-dinosaurs-charlotte-lewis-brown,Beginning Readers
9780064440851.jpg,A Picture for Harold's Room,Crockett Johnson,,https://harpercollins.com/products/a-picture-for-harolds-room-crockett-johnson,Beginning Readers
9781328841964_e7d32735-1514-459d-8ff3-518038099fcc.jpg,Speediest!,Steve Jenkins,,https://harpercollins.com/products/speediest-steve-jenkins,Beginning Readers
9780062350084.jpg,The Berenstain Bears Are SuperBears!,Mike Berenstain,,https://harpercollins.com/products/the-berenstain-bears-are-superbears-mike-berenstain,Beginning Readers
9780062909299_874ead3a-fc34-48c5-801a-a00f81be265b.jpg,S.O.S.: Society of Substitutes #1: The Great Escape,"Alan Katz, Alex Lopez",S.O.S.,https://harpercollins.com/products/sos-society-of-substitutes-1-the-great-escape-alan-katz,Beginning Readers
